,id,fullname,tweet_id,url,timestamp,replies,retweets,likes,hashtags,tweet_class,user,query,text
359,2055,Evieira,975084799869247488,/YESWECAN53/status/975084799869247488,2018-03-17 19:01:47,0,0,0,#ENOUGH,2,YESWECAN53,Atlanta,"RT @ ""600 students at this Atlanta school took a knee for 17 minutes yesterday to honor Parkland and say #ENOUGH pic.twitter.com/EOmDAMvT3Z"""
360,2057,Evieira,975084799340802058,/NOLIMITS53/status/975084799340802058,2018-03-17 19:01:47,0,0,0,#ENOUGH,2,NOLIMITS53,Atlanta,"RT @ ""600 students at this Atlanta school took a knee for 17 minutes yesterday to honor Parkland and say #ENOUGH pic.twitter.com/q7WepjBb0o"""
361,2059,Drewski 2.0  🍭 🆓,975084758064685057,/Me_HorsePower/status/975084758064685057,2018-03-17 19:01:37,0,0,0,,2,Me_HorsePower,Atlanta,Now you from Atlanta . I can’t deal sis
362,2063,kylee ♡ ( HOLY SHIT- @awsten ),975084653018304513,/lghtpsprk/status/975084653018304513,2018-03-17 19:01:12,0,0,1,,2,lghtpsprk,Atlanta,Remember when you threw bread at people in Atlanta and missed the opportunity to meet muah
363,2064,Soy Sauce,975084650614984704,/polomil23/status/975084650614984704,2018-03-17 19:01:11,0,0,0,#Atlanta #ItsMichaelVick,1,polomil23,Atlanta,Love every episode of #Atlanta but come on Earn. At least you had a chance to race Michael Vick. #ItsMichaelVick
364,2065,joefiore,975084599293480961,/joedeeohh/status/975084599293480961,2018-03-17 19:00:59,0,0,0,#atlanta,2,joedeeohh,Atlanta,Country Benedict with creamy dreamy grits #atlanta @ The Flying Biscuit Cafe - Midtown https://www.instagram.com/p/Bgb2_YsHILs/ 
365,2066,Mixtape Madness,975084590254690305,/MixtapeMadness/status/975084590254690305,2018-03-17 19:00:57,0,0,1,,2,MixtapeMadness,Atlanta,"Yung Fume Unveils New ‘Drippin’ Music Video, Shot In Atlanta @Yungfumelitm
http://ow.ly/kYi930iZRq1 pic.twitter.com/Gg5HzvJbMD"
366,2067,123,975084553525178368,/dasialasha/status/975084553525178368,2018-03-17 19:00:48,0,0,0,,2,dasialasha,Atlanta,Love and hip hop Atlanta season 3 hands down had to be the most ratchets 
367,2068,David Mathews,975084549775544320,/Bikefriendlyatl/status/975084549775544320,2018-03-17 19:00:47,0,0,0,,2,Bikefriendlyatl,Atlanta,"Lunch with the happy club! (at @Chilis Grill & Bar in Atlanta, GA) https://www.swarmapp.com/c/0BRneuJW34j pic.twitter.com/1JUYmnRWk3"
368,2069,Capital City Tickets,975084547154108416,/capitaltix/status/975084547154108416,2018-03-17 19:00:46,0,0,0,,2,capitaltix,Atlanta,"2018 MLS All-Star Game Tickets at Mercedes-Benz Stadium in Atlanta, GA on August 1st http://ow.ly/1HrH30iVv8o "
369,2071,Matt Rocco,975084525318557696,/MRoccoEtech/status/975084525318557696,2018-03-17 19:00:41,0,0,0,"#AI #contactcenter? #Atlanta, #GA. #RegisterNow",2,MRoccoEtech,Atlanta,"Do you know how #AI on QA program can help your #contactcenter? Visit Etech’s Breakout Session at ‘PACE ACX 2018’ in #Atlanta, #GA. #RegisterNow http://ow.ly/JgFw30ih63s  @PACEassociationpic.twitter.com/pyD4kGjTsb"
370,2073,King Los.,975084521900072961,/GiovanniLOS/status/975084521900072961,2018-03-17 19:00:40,0,0,0,#GIOSTAMPED,2,GiovanniLOS,Atlanta,"Lil Josh x Lady Cajun - Hate In Yo Heart | Artwork by GIO.© #GIOSTAMPED @ Atlanta, Georgia https://www.instagram.com/p/Bgb29M9hSLB/ "
371,2074,Marjorie,975084501671071744,/randolphwifey/status/975084501671071744,2018-03-17 19:00:36,0,0,0,#happysaturday #whereyouat #saturdayvibes,2,randolphwifey,Atlanta,"I’m in Atlanta, GA  #happysaturday #whereyouat #saturdayvibes http://www.Marjorierandolph.myitworks.com pic.twitter.com/T5tUPqGFUz"
372,2075,Britt  🌻,975084476199002112,/talesofbb/status/975084476199002112,2018-03-17 19:00:29,0,0,0,,2,talesofbb,Atlanta,First time to Atlanta and it's fulfilling all my trap dreams
373,2076,Atlanta Bar Tours,975084460323606529,/AtlantaBarTours/status/975084460323606529,2018-03-17 19:00:26,0,0,0,#StPatricksDay!!! #stpattysday #irish #abtpic.twitter.com/1IKVXEMNqO,2,AtlantaBarTours,Atlanta,"The say, ""There are only two kinds of people in the world, The Irish & those who wish they were."" On St. Patrick Day's we can all embrace the draw of the Irish & if you made Atlanta Bar Tours a part of your holiday, we thank you! Happy #StPatricksDay!!! #stpattysday #irish #abtpic.twitter.com/1IKVXEMNqO"
374,2077,#SnowWorld,975084455592452096,/J_Snow007/status/975084455592452096,2018-03-17 19:00:25,0,0,0,#1 #IkesCafeAndGrill.... #AfricanFood #Suya #Efo #PoundedYam #Liquor,2,J_Snow007,Atlanta,ATLANTA's #1 AFRICAN RESTAURANT #IkesCafeAndGrill.... 1250 tech drive suite 200. 30093 OPEN 7 DAYS A WEEK #AfricanFood #Suya #Efo #PoundedYam #Liquor
375,2078,Amerejuve Med Spa Atlanta #skinpen #coolsculpting,975084441851912195,/Amerejuvemedatl/status/975084441851912195,2018-03-17 19:00:21,0,0,0,,2,Amerejuvemedatl,Atlanta,Word On The Street Atlanta Fashion http://tweetedtimes.com/v/18047?s=rgp  - top stories by @JUMPSUIT_CITY
376,2079,Cedric Tillman,975084432397885440,/cedrictillman/status/975084432397885440,2018-03-17 19:00:19,0,0,0,#Atlanta #AtlantaFX,1,cedrictillman,Atlanta,Chicken looks good #Atlanta #AtlantaFX
377,2082,Mo B #AtlMetroNights,975084402698063873,/ItsTimeEnt/status/975084402698063873,2018-03-17 19:00:12,0,0,0,#atlanta #atlmetronights,2,ItsTimeEnt,Atlanta,Friends! Save now Lyft up to 30% off your rides get your ride credits today: use code MOE926407 #atlanta #atlmetronights
378,2083,Ashleigh ✨,975084373455396864,/Ashuhleee_/status/975084373455396864,2018-03-17 19:00:05,0,0,0,,2,Ashuhleee_,Atlanta,We finally tried Vortex in Atlanta and it is amazing.
379,2084,AtlBizChron,975084371261706240,/AtlBizChron/status/975084371261706240,2018-03-17 19:00:04,0,0,1,,2,AtlBizChron,Atlanta,Atlanta BeltLine Inc. (ABI) has hired a former executive with the Atlanta Housing Authority to help deliver the agency's affordable housing commitments. http://bit.ly/2HGyDVR 
380,2088,Michael D Burgess,975084360583012352,/EcoXpert_AU/status/975084360583012352,2018-03-17 19:00:02,0,0,0,,2,EcoXpert_AU,Atlanta,"After Atlanta outage, airports look to microgrids for reliability https://lnkd.in/fMnUm3e "
381,2089,BenQ America,975084359131779073,/BenQAmerica/status/975084359131779073,2018-03-17 19:00:02,0,0,0,#BenQ #GoogleJamboard,2,BenQAmerica,Atlanta,Just a few days until #BenQ showcases #GoogleJamboard @TAGthink TAG Summit in Atlanta 3/20-3/21! https://hubs.ly/H0bkm670  @LeadStrat @FindFacilitatorpic.twitter.com/HApFfs5CLt
382,2091,BenQ Direct,975084355289690113,/BenQDirect/status/975084355289690113,2018-03-17 19:00:01,0,0,0,#BenQ #GoogleJamboard,2,BenQDirect,Atlanta,Just a few days until #BenQ showcases #GoogleJamboard @TAGthink TAG Summit in Atlanta 3/20-3/21! https://hubs.ly/H0bkm650  @LeadStrat @FindFacilitatorpic.twitter.com/A4wkB4UFP2
383,2092,Christopher Morgan,975084325086605313,/75PonceDawg/status/975084325086605313,2018-03-17 18:59:53,0,0,0,#Atlanta #fadopic.twitter.com/oxlugNQu3y,2,75PonceDawg,Atlanta,Happy SPD. #Atlanta #fadopic.twitter.com/oxlugNQu3y
384,2093,This Is Not That,975084317708881920,/DWilliamsII_/status/975084317708881920,2018-03-17 18:59:52,0,0,0,,2,DWilliamsII_,Atlanta,"Even Chicago people know Atlanta has this, hands down. https://twitter.com/chrxstianh__/status/974055083532005376 …"
385,2094,JonBlaze44,975084317201244160,/focusedfitt/status/975084317201244160,2018-03-17 18:59:52,0,0,0,,2,focusedfitt,Atlanta,"FINAL ROUND 2018, Atlanta, GA https://www.twitch.tv/funkyp "
386,2096, 👻,975084277510688769,/GhostwritaMusic/status/975084277510688769,2018-03-17 18:59:42,2,0,0,,2,GhostwritaMusic,Atlanta,Atlanta United game
387,2097,★ Rosetta Thurman ★,975084221696897024,/happyblackwoman/status/975084221696897024,2018-03-17 18:59:29,0,0,0,#thereisnonextyear #thisisthelastonepic.twitter.com/dCbtMCfJ0v,2,happyblackwoman,Atlanta,Is my upcoming Launch Your Business LIVE 3-Day Boot Camp right for you? Learn my step-by-step process designed to help you get your business off the ground April 6-8 in Atlanta! CLICK HERE to get your early-bird ticket: http://launchyourbusinesslive.com  #thereisnonextyear #thisisthelastonepic.twitter.com/dCbtMCfJ0v
388,2098,AGarba,975084209952952323,/SoulRebel365/status/975084209952952323,2018-03-17 18:59:26,0,0,0,,1,SoulRebel365,Atlanta,This season of ATLANTA is even stronger than the first. Impressive.
389,2099,Tweet-A-Deal,975084209185460224,/TweetTweetDeals/status/975084209185460224,2018-03-17 18:59:26,0,0,0,#Atlanta,2,TweetTweetDeals,Atlanta,Looking for Lyft coupon codes? Use the codes for TWENTY bucks CODE to use: ZOOT    ~~ Euclid Avenue Yacht Club #Atlanta / You'll love this!
390,2103,Helen Silverstein,975084083670933509,/HelenSilverste1/status/975084083670933509,2018-03-17 18:58:56,0,0,0,#Atlanta #Atlantamaker #brunchpic.twitter.com/KfmDyMLFJ6,2,HelenSilverste1,Atlanta,http://Www.smallbatchpotterya.com  for lovely handmade dinnerware #Atlanta #Atlantamaker #brunchpic.twitter.com/KfmDyMLFJ6
391,2105,Kait-Lean  🤘🏾,975084036673753089,/CallMe_Katte/status/975084036673753089,2018-03-17 18:58:45,0,0,0,,2,CallMe_Katte,Atlanta,My family know they love them some Meagan ! And we’re so so so proud of her! Bringing the whole Atlanta to Mississippi for you sis . @ImSouthernCharm
392,2107,abbs,975084002141982720,/abbyysmitth/status/975084002141982720,2018-03-17 18:58:36,0,0,0,#nationals,2,abbyysmitth,Atlanta,So happy and proud of my friends and my project!!!SEE YOU SOON ATLANTA  #nationals @ The… https://www.instagram.com/p/Bgb2t9An5e5/ 
393,2108,j.p. kaufer,975083943274872836,/humblebard/status/975083943274872836,2018-03-17 18:58:22,0,0,0,,2,humblebard,Atlanta,Take the next flight to Atlanta and we can go! 
394,2109,Andrew Erickson,975083929853157377,/AEricksonCD/status/975083929853157377,2018-03-17 18:58:19,0,0,1,#CrewSChttps://twitter.com/AEricksonCD/status/975083146311094273,2,AEricksonCD,Atlanta,"If my memory's correct, Atlanta tried this same corner play a couple times in the knockout round game. Interesting if there's space up the middle of the box, GK is caught napping. #CrewSChttps://twitter.com/AEricksonCD/status/975083146311094273 …"
395,2110,Jessie Spencer,975083922592645121,/boog3rsugar/status/975083922592645121,2018-03-17 18:58:17,0,0,1,,2,boog3rsugar,Atlanta,I added a video to a @YouTube playlist http://youtu.be/0tEC5bts8wM?a  Meet Keely the Boss: 'Connected to Music' | Love & Hip Hop: Atlanta
396,2111,Rick Johnson,975083891479449601,/LMTRickJohnson/status/975083891479449601,2018-03-17 18:58:10,0,0,0,,2,LMTRickJohnson,Atlanta,The 20 Worst Trades In NBA History - Complex. Howard to the Atlanta Hawks makes 21.  https://apple.news/ARSEUMCGGSWKX_PIXBiLVfg …
397,2113,Waffle House Titties ▶️Hooters Titties,975083849838448646,/DanKeetz/status/975083849838448646,2018-03-17 18:58:00,0,0,2,,2,DanKeetz,Atlanta,"If Ronnie Acuña is still smoking ST like @RonsWashington smokes Kools, you sit him down and say, “kid you’re ready and you earned it. Now go become one of the most special thing to happen to Atlanta sports.”"
398,2116,allie,975083741180768261,/valentinaswink/status/975083741180768261,2018-03-17 18:57:34,1,1,1,,2,valentinaswink,Atlanta,I wish @bbypeachess lived in Atlanta so I could give her all my coins to do my prom makeup and teach me how to do a good cut crease
399,2118,farhan hanafi,975083704740646912,/farhanxiii/status/975083704740646912,2018-03-17 18:57:26,0,0,0,,2,farhanxiii,Atlanta,@tarjaofficial  is coming to Atlanta this september but im already gone!!!!!!!!!
400,2119,Ak,975083684926836741,/EsemuchachoKaka/status/975083684926836741,2018-03-17 18:57:21,0,0,0,,2,EsemuchachoKaka,Atlanta,Yo I love how freely niggas use the word nigga here in Atlanta. I’m very convinced that word means something entirelyyy different here
401,2121,A.J,975083669839859712,/AJ_10Q/status/975083669839859712,2018-03-17 18:57:17,0,0,0,,1,AJ_10Q,Atlanta,Lmfaoooo that Michael Vick cameo on Atlanta
402,2123, 🐉Andy ⚧,975083567373012992,/Untitled_84/status/975083567373012992,2018-03-17 18:56:53,1,0,2,,2,Untitled_84,Atlanta,"Same, but Atlanta."
403,2124,Lauren,975083526713495552,/lauren11587/status/975083526713495552,2018-03-17 18:56:43,0,0,0,,2,lauren11587,Atlanta,We full in Atlanta too! pic.twitter.com/h8FIODkFdW
404,2125,Amy LeMenager,975083524062633984,/amy_lemon1/status/975083524062633984,2018-03-17 18:56:42,0,0,1,,2,amy_lemon1,Atlanta,i once saw the most beautiful man on my flight from heathrow to atlanta and it makes me sad bc i think about him daily https://twitter.com/milanoysl/status/974576586988179462 …
405,2127,M.Rashad Hunter,975083480920002560,/mrashad_/status/975083480920002560,2018-03-17 18:56:32,0,0,0,,2,mrashad_,Atlanta,"I'm at Target in Atlanta, GA https://www.swarmapp.com/c/fuoXcrd1an0 "
406,2128,Pablo Mera,975083441837477890,/trompo/status/975083441837477890,2018-03-17 18:56:23,0,0,2,#349 #np #SoundCloudhttps://soundcloud.com/soulection/soulection-radio-show-349-live-from-atlanta-ga,2,trompo,Atlanta,"Escucha Soulection Radio Show #349 (Live from Atlanta, GA) de SOULECTION #np en #SoundCloudhttps://soundcloud.com/soulection/soulection-radio-show-349-live-from-atlanta-ga …"
407,2129,Tattoos By CJ,975083411365822464,/im_inkdup/status/975083411365822464,2018-03-17 18:56:16,0,0,0,#iminkdup #tattoos #atlantatattooartist #colortattoos #atlanta,2,im_inkdup,Atlanta,"Who Ready!? You could be next! •Book your APPOINTMENTS today! #iminkdup #tattoos #atlantatattooartist #colortattoos #atlanta 
come get INKDUP pic.twitter.com/fXpiWmqiaF"
408,2130,Stella Adams,975083356143734791,/fairhsgstella/status/975083356143734791,2018-03-17 18:56:02,0,0,0,,2,fairhsgstella,Atlanta,“All Roads Lead to Atlanta”—Philanthropy Can Play Critical Role in the South https://lnkd.in/dcqrjuT 
409,2131,Aeyoncé,975083288095346688,/Ambeethatsme/status/975083288095346688,2018-03-17 18:55:46,0,0,0,,1,Ambeethatsme,Atlanta,This episode of Atlanta has me HOLLERING
410,2132,The Right Hand Of Anubis,975083229534474241,/ultrae_No9/status/975083229534474241,2018-03-17 18:55:32,0,0,0,,2,ultrae_No9,Atlanta,Why do you hate Atlanta so much? https://twitter.com/robbbanks/status/974950364544950272 …
411,2133,Tattoos By CJ,975083206906138625,/im_inkdup/status/975083206906138625,2018-03-17 18:55:27,0,0,0,#iminkdup #tattoos #atlantatattooartist #colortattoos #atlanta,2,im_inkdup,Atlanta,"Who Ready!? You could be next! •Book your APPOINTMENTS today! #iminkdup #tattoos #atlantatattooartist #colortattoos #atlanta 
come get INKDUP! pic.twitter.com/jvq8hUydLL"
412,2134,Helen Silverstein,975083162694021120,/HelenSilverste1/status/975083162694021120,2018-03-17 18:55:16,0,0,0,#Atlantamaker #Atlanta,2,HelenSilverste1,Atlanta,Handmade pottery by http://www.smallbatcha.com  #Atlantamaker #Atlanta pic.twitter.com/mchx4ugLlx
413,2135,Havilland Savage,975083159204323329,/BR1T_BRAT/status/975083159204323329,2018-03-17 18:55:15,0,0,0,,2,BR1T_BRAT,Atlanta,"Summer is near and my spirit is ready to tear down these Atlanta streets. 

Honestly. Truly."
414,2137,Dine Locally Always!,975083115264856064,/FoodingForFun/status/975083115264856064,2018-03-17 18:55:05,0,0,0,,2,FoodingForFun,Atlanta,"Own a restaurant in Metro Atlanta? Want you 5 Star Reviews shown to the Twitter world? 

We do that!  AtlantaDining@gmail.com
https://twitter.com/LBistreaux/status/973680191024304128 …"
415,2139,Tessa,975083112500736001,/school1356/status/975083112500736001,2018-03-17 18:55:04,1,0,0,,2,school1356,Atlanta,"January 15, 1929: Martin Luther King, Jr. is born in Atlanta, Georgia"
416,2145,Jacques Alain,975083034289623045,/jacqalan01/status/975083034289623045,2018-03-17 18:54:46,0,0,0,#CanAm #McLarenpic.twitter.com/zABveiaJci,2,jacqalan01,Atlanta,"Can-Am 1972 , Road Atlanta . 
Steve Durst , McLaren-Trojan M8D Chevrolet .
#CanAm #McLarenpic.twitter.com/zABveiaJci"
417,2146,I’m aint!,975082974076170240,/MathewNoKnowles/status/975082974076170240,2018-03-17 18:54:31,1,0,0,,2,MathewNoKnowles,Atlanta,Well if I end up at the Atlanta show we have to meet up.
418,2147,Scott Kliesen,975082930350514177,/skliesen/status/975082930350514177,2018-03-17 18:54:21,1,0,0,,2,skliesen,Atlanta,Now I will agree Braves should be happy he didn’t want to stay in Atlanta for rebuild. His bat has disappeared in Chicago.
419,2148,Kim Piorkowska,975082880782217216,/KimPiorkowska/status/975082880782217216,2018-03-17 18:54:09,1,0,0,#needextraluggage #weddingdress,2,KimPiorkowska,Atlanta,@Delta I have a flight with @VirginAtlantic to Atlanta then @Delta to Las Vagas where I am getting married. I can take hand luggage plus wedding box with virgin with no costs. How about Delta? #needextraluggage #weddingdress
420,2149,ñîÿ.,975082858665607168,/_lyniyahhh/status/975082858665607168,2018-03-17 18:54:04,0,0,0,#CAU22,2,_lyniyahhh,Atlanta,I wonder who else is joining me at Clark Atlanta University this fall I’m excited!! #CAU22 
421,2151,Bread Chaser Family,975082828676325377,/iAm_ricoowens/status/975082828676325377,2018-03-17 18:53:57,0,0,0,#April14th,2,iAm_ricoowens,Atlanta,Regrann from atlantahiphopawards2  -  ATL  #April14th  ATLANTA n APRIL otw Featuring the 2nd… https://www.instagram.com/p/Bgb2MC6gLXV/ 
422,2154,ㅤ ㅤ,975082801757392896,/laurspilots/status/975082801757392896,2018-03-17 18:53:50,0,1,1,,2,laurspilots,Atlanta,he took me back to east atlanta ooh nah nah  https://twitter.com/excluidah/status/975082145336131584 …
423,2155,STREET MONEY,975082779376607233,/STREETMONEYDVD/status/975082779376607233,2018-03-17 18:53:45,0,0,0,,2,STREETMONEYDVD,Atlanta,Mr. Atlanta Feat Fabo - On Drugs Listen now @ Street Money Radio http://streetmoneymagazine.com/radio 
424,2159,Nikki,975082725689495552,/SadityyyB/status/975082725689495552,2018-03-17 18:53:32,0,0,0,,2,SadityyyB,Atlanta,I’m in Family Dollar and Mini from Little Women Atlanta is in here. 
425,2161,John Cools,975082697273028608,/cools203/status/975082697273028608,2018-03-17 18:53:25,0,0,0,,2,cools203,Atlanta,Hey @jeff_gluck I called the show after qualifying at Atlanta when @MartinTruex_Jr didn’t qualify thinking he had an advantage and you didn’t think so maybe if you don’t qualify you don’t racehttps://twitter.com/jeff_gluck/status/974852004244684811 …
426,2162,"Gary Kings, the Murder Mystery Man.",975082675991179264,/GaryJKings/status/975082675991179264,2018-03-17 18:53:20,0,0,0,,1,GaryJKings,Atlanta,Atlanta is fantastic but it's a crime that in Season 2 we don't see Van until episode 3.
427,2163,Keila Valdez,975082666767847424,/keilarvaldez/status/975082666767847424,2018-03-17 18:53:18,0,0,1,,2,keilarvaldez,Atlanta,"I’ve been watching the Love & Hip Hop Atlanta marathon and got my tia hooked.  

She said “I’m gonna start recording this show.”"
428,2165,NHLivFREE,975082646417149952,/NHLivFREE/status/975082646417149952,2018-03-17 18:53:13,0,0,0,,2,NHLivFREE,Atlanta,"""the build up of deportation orders is because some 300 sanctuary cities refused to let ICE officers into city jails to seize illegals.Obama blocked deportation of 550,000 illegals, more than Atlanta's population"" @POTUS STOP FUNDING THE 300 -https://www.washingtonexaminer.com/obama-blocked-deportation-of-550-000-illegals-more-than-atlantas-population …"
429,2166,shawna.,975082641480445953,/xoshawna/status/975082641480445953,2018-03-17 18:53:12,0,0,0,,2,xoshawna,Atlanta,I need some Atlanta friends like my life is so boring here 
430,2167,N,975082626762641408,/___niesha/status/975082626762641408,2018-03-17 18:53:09,0,0,0,,2,___niesha,Atlanta,atlanta drivers are crazy
431,2169,The Wrecks,975082601294848000,/WeAreTheWrecks/status/975082601294848000,2018-03-17 18:53:02,5,4,67,,2,WeAreTheWrecks,Atlanta,"Atlanta, we’re here at @ALT1057FM’s Shamrock the Station. Our meet and greet is scheduled for 3:30pm, & we go on stage at 5:45pm. See you out there "
432,2170,Bob Barker,975082587801772032,/Capt_Barker/status/975082587801772032,2018-03-17 18:52:59,0,0,0,#501st #starwars #saintpatricksday,2,Capt_Barker,Atlanta,#501st #starwars #saintpatricksday @ Downtown Atlanta https://www.instagram.com/p/Bgb2ERUjfka/ 
433,2172,Traci Quinn,975082529811288070,/msbeautiful521/status/975082529811288070,2018-03-17 18:52:45,0,0,0,,2,msbeautiful521,Atlanta,Let the Journey begin. — feeling blessed at Hartsfield-Jackson Atlanta International Airport https://fb.me/11esVYc5V 
434,2174,Gowdy Financial Grp,975082517584691200,/gowdyfinancial/status/975082517584691200,2018-03-17 18:52:43,0,0,0,,2,gowdyfinancial,Atlanta,ICYMI: Developers begin work on $16M conversion of warehouses on Atlanta’s Upper Westside http://dlvr.it/QLPs73 
435,2175,T Ralph,975082494549733376,/TimRalph24/status/975082494549733376,2018-03-17 18:52:37,0,0,1,#pubixhalfmarathon,2,TimRalph24,Atlanta,"Im all in, ready or not! #pubixhalfmarathon @ Hyatt Regency Atlanta https://www.instagram.com/p/Bgb2CMTj0OCfZhxWal3iM-sMQBAMT5-O_fz9Us0/ …"
436,2176,Mara,975082452845776905,/MaraHaveMercy/status/975082452845776905,2018-03-17 18:52:27,0,0,0,,0,MaraHaveMercy,Atlanta,It’s crazy how I’ve been listening to @berhana for over a year now and his song was featured on Atlanta .
437,2177,PAGNIER Mickael,975082396717584384,/PAGNIERMickael/status/975082396717584384,2018-03-17 18:52:14,0,0,0,,2,PAGNIERMickael,Atlanta,PHOTOS: Villain Arts Atlanta Tattoo Convention http://www.11alive.com/article/news/local/features/photos-villain-arts-atlanta-tattoo-convention/85-529416406 … via @11AliveNews
438,2179,FOX26Houston,975082373472706560,/FOX26Houston/status/975082373472706560,2018-03-17 18:52:08,0,2,10,,2,FOX26Houston,Atlanta,"Horses get loose, block traffic on Atlanta highway http://dlvr.it/QLPryJ pic.twitter.com/nBY4lHYM8d"
439,2180,Kinsley,975082369735684097,/kakinsley/status/975082369735684097,2018-03-17 18:52:07,0,0,0,,2,kakinsley,Atlanta,"Bought a copy of James Darren's ""Gegetta"" single years ago and these Gidget Goes To Rome promo items from an Atlanta bank were inside. Wonder how many of these survived? pic.twitter.com/mMQizglvTf"
440,2181,$ L Δ Y  ⚔,975082364744454144,/SLAYBRA_/status/975082364744454144,2018-03-17 18:52:06,0,0,0,,2,SLAYBRA_,Atlanta,- The celebration continues.. Doing what I love with the Queen! ATLANTA let's GO!  @ Philips… https://www.instagram.com/p/Bgb1-XdBzRw/ 
441,2182,Coach Sweeney,975082344515334149,/CoachSweeneyNHS/status/975082344515334149,2018-03-17 18:52:01,0,0,0,,2,CoachSweeneyNHS,Atlanta,Incredible day at the Atlanta History Center today with the Newnan History Club! Got to check… https://www.instagram.com/p/Bgb1-HrFLbE/ 
442,2183,Alisha,975082315348049927,/lovealishamay/status/975082315348049927,2018-03-17 18:51:54,1,0,0,,2,lovealishamay,Atlanta,I might move back down south. Atlanta. Tampa. Orlando. Miami.
443,2184,"Max Jessop, Boss Baby Advocate",975082309144559616,/beakerboy12/status/975082309144559616,2018-03-17 18:51:53,0,0,0,,2,beakerboy12,Atlanta,"If you like this and all the Muppet stuff, you should head to Atlanta's famous Center for Puppetry Arts which has an incredibly expansive permanent Jim Henson exhibit. It's beautiful!!"
444,2186,childish gambino,975082291155357696,/robson_peteri/status/975082291155357696,2018-03-17 18:51:49,0,0,0,#atlanta #tvtimehttps://tvtime.com/r/lz7J,2,robson_peteri,Atlanta,I've just watched episode S02E03 of Atlanta! #atlanta #tvtimehttps://tvtime.com/r/lz7J 
445,2187,Lisa Papp,975082173530365952,/lisa_papp/status/975082173530365952,2018-03-17 18:51:20,0,0,0,#SwallowingtRumpsLiespic.twitter.com/EXyzwiNjrK,2,lisa_papp,Atlanta,THERE’s a mental image no one should think about too hard - #SwallowingtRumpsLiespic.twitter.com/EXyzwiNjrK
446,2188,Popular Crime,975082128680550400,/popular_crime/status/975082128680550400,2018-03-17 18:51:10,0,0,0,,2,popular_crime,Atlanta,‘Little Women: Atlanta’ star Melissa Hancock pleads guilty to 2 counts in fatal DUI wreck https://popularcrime.com/2018/03/17/little-women-atlanta-star-melissa-hancock-pleads-guilty-to-2-counts-in-fatal-dui-wreck/ …
447,2190,Gabriel Wilson,975082028327632897,/noritsunagirota/status/975082028327632897,2018-03-17 18:50:46,0,0,0,,2,noritsunagirota,Atlanta,"Intuit (INTU) Holder Atlanta Capital Management Co Raised Stake by $42.10 Million as Stock Value Rose; As Hanesbrands (HBI) Stock Price Declined, Patten Group Has Lifted Its Holding by $1.36 Milli..."
448,2191,Ma  👱🏽‍♀️,975081901093543943,/NeverBeenBasic_/status/975081901093543943,2018-03-17 18:50:16,0,0,0,,2,NeverBeenBasic_,Atlanta,Watching love & hip hop Atlanta reruns & i did not know tammy & joseline fought lmaooo joseline stole off on about everybody
449,2196,James St. Patrick,975081812966830080,/RODneeds_WEED/status/975081812966830080,2018-03-17 18:49:55,0,0,0,,2,RODneeds_WEED,Atlanta,Atlanta lit tho
450,2197,Kayla I,975081802145632256,/KaylasaurusX/status/975081802145632256,2018-03-17 18:49:52,1,0,1,,2,KaylasaurusX,Atlanta,Just accidentally watched about 45 seconds worth of Love and Hip Hop Atlanta... My IQ and self esteem just simultaneously dropped a few points.
451,2198,Yung Guap,975081762484301825,/Yung_Guap_/status/975081762484301825,2018-03-17 18:49:42,0,0,0,,2,Yung_Guap_,Atlanta,Beautiful Day In Atlanta Might As Well Bring The Coupe Out
452,2200,Copernico,975081754292875264,/copernicogil/status/975081754292875264,2018-03-17 18:49:41,0,0,0,,2,copernicogil,Atlanta,Atlanta. We can do it 
453,2201,Lauren Trill,975081738866130945,/Twiitter_Name/status/975081738866130945,2018-03-17 18:49:37,0,0,0,,2,Twiitter_Name,Atlanta,Atlanta United Tix to tonight’s game 7pm https://twitter.com/twiitter_name/status/975068321157734402 …
454,2202,First Data Jobs,975081685418098689,/FirstDataJobs/status/975081685418098689,2018-03-17 18:49:24,0,0,0,"#job #Atlanta, #Marketing #Hiring",2,FirstDataJobs,Atlanta,"Interested in a #job in #Atlanta, GA? This could be a great fit: http://bit.ly/2Dfzr1f  #Marketing #Hiring"
455,2203,Bread Chaser Family,975081677067313152,/iAm_ricoowens/status/975081677067313152,2018-03-17 18:49:22,0,0,0,#April14th,2,iAm_ricoowens,Atlanta,Regrann from atlantahiphopawards2  -  ATL  #April14th  ATLANTA n APRIL otw Featuring the 2nd… https://www.instagram.com/p/Bgb1qjOg0CG/ 
456,2204,daisy,975081627142574082,/BLONDEJOVl/status/975081627142574082,2018-03-17 18:49:10,0,0,0,,2,BLONDEJOVl,Atlanta,I was gonna say hope you have a wonderful day but it looks like you're already enjoying yourself in Atlanta bless 
457,2205,D ☠N,975081626949636097,/dubsackDON/status/975081626949636097,2018-03-17 18:49:10,0,0,0,,2,dubsackDON,Atlanta,Atlanta United St. Patrick's day game 
