tweet_id,tweet_class,text
975082344515334149,2,Incredible day at the Atlanta History Center today with the Newnan History Club! Got to check… https://www.instagram.com/p/Bgb1-HrFLbE/ 
975082315348049927,2,I might move back down south. Atlanta. Tampa. Orlando. Miami.
975082309144559616,2,"If you like this and all the Muppet stuff, you should head to Atlanta's famous Center for Puppetry Arts which has an incredibly expansive permanent Jim Henson exhibit. It's beautiful!!"
975082291155357696,2,I've just watched episode S02E03 of Atlanta! #atlanta #tvtimehttps://tvtime.com/r/lz7J 
975082173530365952,2,THERE’s a mental image no one should think about too hard - #SwallowingtRumpsLiespic.twitter.com/EXyzwiNjrK
975082128680550400,2,‘Little Women: Atlanta’ star Melissa Hancock pleads guilty to 2 counts in fatal DUI wreck https://popularcrime.com/2018/03/17/little-women-atlanta-star-melissa-hancock-pleads-guilty-to-2-counts-in-fatal-dui-wreck/ …
975082028327632897,2,"Intuit (INTU) Holder Atlanta Capital Management Co Raised Stake by $42.10 Million as Stock Value Rose; As Hanesbrands (HBI) Stock Price Declined, Patten Group Has Lifted Its Holding by $1.36 Milli..."
975081901093543943,2,Watching love & hip hop Atlanta reruns & i did not know tammy & joseline fought lmaooo joseline stole off on about everybody
975081812966830080,2,Atlanta lit tho
975081802145632256,2,Just accidentally watched about 45 seconds worth of Love and Hip Hop Atlanta... My IQ and self esteem just simultaneously dropped a few points.
975081762484301825,2,Beautiful Day In Atlanta Might As Well Bring The Coupe Out
975081754292875264,2,Atlanta. We can do it 
975081738866130945,2,Atlanta United Tix to tonight’s game 7pm https://twitter.com/twiitter_name/status/975068321157734402 …
975081685418098689,2,"Interested in a #job in #Atlanta, GA? This could be a great fit: http://bit.ly/2Dfzr1f  #Marketing #Hiring"
975081677067313152,2,Regrann from atlantahiphopawards2  -  ATL  #April14th  ATLANTA n APRIL otw Featuring the 2nd… https://www.instagram.com/p/Bgb1qjOg0CG/ 
975081627142574082,2,I was gonna say hope you have a wonderful day but it looks like you're already enjoying yourself in Atlanta bless 
975081626949636097,2,Atlanta United St. Patrick's day game 
975081577599217669,2,Need to fill two hrs of Studio time ASAP #atlanta #atl #atlhiphop #hiphop #atlstudio #atlmusic… https://www.instagram.com/p/Bgb1nzMgIRe/ 
975081571844874240,2,Matta fact I'm a cop golds in Atlanta
975081571223994368,2,Love and Hip Hop Atlanta Season III. 
975081548415369218,2,"That one time... @ Atlanta, Georgia https://www.instagram.com/p/Bgb1nH4FiaR/ "
975081528412778496,2,First King of Pops of the year. One of the most Atlanta things I get excited about.
975081511430119424,1,Atlanta Season 2 is so weird and trippy but I’m enjoying it!!
975081485719007232,2,i wanna live in downtown atlanta pic.twitter.com/jOV0kwUi7r
975081473693962240,2,ALERT: 1900 N Atlanta Pl - Burglary - In Prog #CrimeStream #Tulsa #StaySafeTulsa
975081443381661697,2,Jack hanging with Grady Jarret earlier today. Grady sacked Brady three times in SB51. Happy to have him in Atlanta. pic.twitter.com/csoVYBGHAM
975081391431081985,2,I hope the weather is as nice there as it is here!#southcircuit #questthedoc @ Downtown Atlanta https://www.instagram.com/p/Bgb1iWQAa_N/ 
975081389249921024,2,@11AliveTraffic @11AliveNews Traffic lights out in midtown on West Peachtree and 14th after transformer blows on 11th. NOBODY 4-way stopping and @Atlanta_Police drive right thru intersection without stopping to direct.pic.twitter.com/zg88hgWlkw
975081347868839936,2,"Can you recommend anyone for this #job in #Atlanta, GA? http://bit.ly/2CmUcMz  #SoftwareEngineer #Hiring #CareerArc"
975081340436705280,2,Had my first chance to check out the new @SmokeHouseGA on Memorial Drive in East Atlanta. Very… https://www.instagram.com/p/Bgb1go3gJ-g/ 
975081312188067841,2,I've just watched episode S02E03 of Atlanta! #atlanta #tvtime https://tvtime.com/r/lz5n pic.twitter.com/Xa1aFyWdxI
975081285101092864,2,See which Atlanta area restaurants earned high scores and those where critical violations were reported in recent... https://fb.me/Yi7k1aPZ 
975081264620408833,2,M. Agnes Jones won first place at the Metro Atlanta Chess Tournament! @apsupdate @CarstarphenMJ @ByronAmos @AssocSupBrown @Retha_Woolfolk
975081259792830464,2,#saintpatricksday #501stlegion #starwars #georgiagarrison @ Downtown Atlanta https://www.instagram.com/p/Bgb1VZojPt2/ 
975081248652750848,2,"I went from Northern California all the way to Northern California, Northern California, Atlanta, Atlanta. Philadelphia where the girls are warm"
975081243535536133,2,"Team Love, we had so much fun last night at the “Atlanta Comedy Theatre”. #NewGABreed"
975081216708931584,2,0742412644698. Ruudberends@gmail. Boarding card Atlanta - Adam is delta not klm. Also worried about making the connection. Way in was a nightmare.
975081111243100161,2,Atlanta's #MarchForOurLives is coming up! Please RSVP!https://twitter.com/atlantamarch/status/975068824138665984 …
975081094528761856,1,Yo watched Atlanta and Dope back to back. Trips
975081082826756097,2,"Great opportunity for an Executive Director in the Atlanta, GA area to take over a well run operation. 
#AssistedLiving #Careers
http://bit.ly/2FMr1kc "
975081045128351744,2,"GREEN HAIR DON’T CARE!!
 Happy St. Patrick’s Day Atlanta 
Book anytime online at http://HELMETHAIRWORX.COM "
975081026094583808,2,"My son #37 Rahshan LaMons was blessed to perform at the @NextGenAACamp in Richmond and was selected to go to “The Show” in Atlanta, GA. Time to go and show out. #nextgen #nextgencamp2018 #TheShow18 #supersavagetraining #kentcountystallionsfootballpic.twitter.com/3g7ZSDkjFz"
975080871941365760,2,Booth stocked and ready in ATL! Come stop by and check us out if you’re at the @villain_arts Atlanta Tattoo Arts Convention this weekend  pic.twitter.com/dqEveeVo35
975080823023177734,2,Atlanta bound. #CommonGround @aboveandbeyond @Spencer_Brownpic.twitter.com/Z61ZBRgBR3
975080821441859584,2,"Doing what we do....#TheWavyFamily @ Atlanta, Georgia https://www.instagram.com/p/Bgb1R1QgyY2/ "
975080741217472513,2,"<the billion stars magazine//entertainment//atlanta>: 
#offset #migos #thebillionstarsmagazine… https://www.instagram.com/p/Bgb1OLxgqEf/ "
975080655766814725,2,"I prefer mine on the rocks if you please
#southcircuit #questthedoc @ Atlanta, Georgia https://www.instagram.com/p/Bgb1M11g-ql/ "
975080653283909632,1,"I’m so late on Atlanta. This cinematography sooo fyee, "
975080611705602048,2,"I think it's Abs, Atlanta and Accounts. Everyone has FB, Twitter & IG. If someone says they don't, they are either lying or weird..so run! If you have someone's phone number you can search for their fb via their phone #. Do your homework and don't be stupid or naive #Catfish101"
975080599143763970,2,Bro God III - Future of Rap  https://open.spotify.com/album/1cA0L9Gklpt6VBwvKCCG4C?si=APs3HaUeShySy0gcJNDg8w … #Itunes #applemusic #spotify #newmusic #spinrilla #newmixtape #radio #DJ #Brogod #soundcloud #BG3 #Brogodgang #music #rap #BG3world #alternative #Itunes #atlanta #Trap #Futureofrap #radio #atlmusic #atl #atlisready 
975080568860835840,2,Update: I think we rode the same airplane out of Atlanta
975080475659264001,2,No. I’m in Atlanta hoe.
975080451063930880,2,"“Welcome to Atlanta. This town runs on stunting”

Facts. #RobbinSeason"
975080385754345477,2,"Come gli altri cantano Havana:Havana, ooh na-na 
Half of my heart is in Havana, ooh-na-na
He took me back to East Atlanta, na-na-na
Oh, but my heart is in Havana
There's somethin' 'bout his manners (uh huh)
Havana, ooh na-na (uh)

Come la canto io:Havana, ooh na-na pic.twitter.com/kyVDpFaYCZ"
975080325243129856,2,welcome to atlanta where people with no jobs live better than people with jobs 
975080265025576960,2,I need to make my way to Atlanta
975080259480629248,2,Bridesmaid mode!!! @ Battery Atlanta https://www.instagram.com/p/Bgb1BcuAJpQ/ 
975080240245542912,2,iPads and Cancer; Clot Retrieval and Stroke: It's PodMed Double T! (with audio) http://ift.tt/2phSN0W  #atlanta #seniorhealthcare
975080220305776640,2,21 Savage Announces Campaign to Teach Kids Financial Literacy: Rapper 21 Savage performed on the Ellen DeGeneres Show on Tuesday and made a donation to a campaign that will teach kids financial literacy. After the Atlanta… http://dlvr.it/QLPqFy  #afro #ebony #african #black
975080090160672768,2,"See our latest #Atlanta, GA #job and click to apply: ServiceNow Business Analyst - http://bit.ly/2t57BVX  #OpenSource #Hiring #CareerArc"
975080089695150080,2,Odell Beckham Was Involved In A Scuffle At The Gold Room In Atlanta http://dlvr.it/QLPq6c pic.twitter.com/uFCmptHWF4
975079957125767168,2,See which Atlanta area restaurants earned high scores and those where critical violations were reported in... https://fb.me/2Euj3a9zP 
975079942013714435,1,"I had high hopes for Atlanta this season, i’m just supporting it for the cause tbh"
975079902729748480,2,See which Atlanta area restaurants earned high scores and those where critical violations were reported in... https://fb.me/aNaSCwFnQ 
975079806906888194,2,Man this 70 in Atlanta right now is wonderful .. the hell with buffalo
975079800963395584,2,"Can you recommend anyone for this #job in #Atlanta, GA? http://bit.ly/2FJoo2V  #CustomerService #Veterans #Hiring #CareerArc"
975079792692244480,2,Shout out to  Jay Morris  representing #OneBuffalo well... Congrats Atlanta Hawks on a smart move - Shawn... https://fb.me/1bL3W7BM8 
975079790041600001,2,I’m so ready to be in Atlanta
975079789869576193,2,Earn listening to King Krule in Atlanta is a new personal favorite moment
975079778410795008,2,"Background Artists Casting Atlanta 3 DAY BOOKING! Fairburn, GA http://www.thesoutherncastingcall.com/2018/03/17/background-artists-casting-atlanta-3-day-booking-fairburn-ga/ … via @thescc"
975079774392479745,2,We are here to ride a snoopy plane  @ Biplane Rides Over Atlanta https://www.instagram.com/p/Bgb0zXvlWUG/ 
975079758265495552,2,Blake @Delta thanks so much. Hometown #Atlanta airline helps with medical-associated ticket change like real pros. #ClassAct
975079745217064960,2,"When the light gets too harsh, look for answers in the shadows. Taken @AtlBotanical #Gardens. 
#spring #springflowers #tulips #NaturePhotography #flowerphotography #Atlanta #HollyElmoreImagespic.twitter.com/zFMTL62EYK"
975079684189839360,2,"Can you recommend anyone for this #job? Senior Manager, Cyber Security Services – SecureWorks – Providence, RI or Atlanta, GA - http://bit.ly/2DzGu6E  #DellJobs #ProjectMgmt #Atlanta, GA #Hiring #CareerArc"
975079655450562560,2,Atlanta will need to call in the National Guard.
975079639839399937,2,@SouthwestAir kudos for having the backbone to remove the two-yearold and her parents from the flight to Atlanta!!Safety of flight takes precedence over parents refusal to safely restrain their child with a seatbelt.Thank you for letting common sense prevail over media hysterics.
975079518389129216,2,"Atlanta is a weird, lovely city. "
975079494795984896,2,"I saw it at many Indian restaurants. Some people love it. I don't hate the taste.
They even have it at the International soda fountain at the Coca-Cola Museum in Atlanta. https://twitter.com/anitathetweeter/status/975076715427979265 …"
975079425527111680,2,"Interested in a #job in #Atlanta, GA? This could be a great fit: http://bit.ly/2t9cgpV  #BoozAllen #IT #Veterans #Hiring #CareerArc"
975079423484424192,2,"Interested in a #job in #Atlanta, GA? This could be a great fit: http://bit.ly/2oi1aK2  #Pharmaceutical #Hiring #CareerArc"
975079406988341248,2,"John Isner, Sloane Stephens among tennis pros to appear at BB&T Atlanta Open http://on-ajc.com/2IzHNVt "
975079340575686656,2,When in Atlanta @ Battery Atlanta https://www.instagram.com/p/Bgb0mhCAviU/ 
975079336691798017,2,Time for some volleyball! @ Cobb Atlanta Volleyball & Fitness Center https://www.instagram.com/p/Bgb0mZ1D5Fx/ 
975079333118267392,2,"PERCEPTIONISTS TOUR DATES!! - 4.27 Philadelphia, 4.28 Washington DC, 5.1 Asheville NC, 5.3 Jacksonville, 5.4 Atlanta, 5.5 Athens GA, 5.8 Raleigh NC and more!! I should be waiting for the flyer but I'm amped to see y'all! It's like 10 or 11 shows in all - stay tuned!"
975079330731540480,2,"Can you recommend anyone for this #job? JDHuntr In-House Counsel Jobs 20809 Assistant General Counsel, General Corporate, Atlanta, GA - http://bit.ly/2kHMDHS  #Legal #Atlanta, GA #Hiring #CareerArc"
975079330052272129,2,@STPBand dropping #Atlanta last week in Vegas. @JeffreyAdamGutt @STPRobertDeLeo @belowemptyhttps://youtu.be/VCQUCFwsR5Q 
975079276549619712,2,"SOUL CALIBUR 6 EXHIBITION IN ABOUT 20 MINS!
Final Round 2018 - Day 2 - Live from Atlanta, GA https://www.twitch.tv/bifuteki "
975079271998738432,2,"About to shake it up real quick.... this weather is everything 75
#atlanta #buckhead @ Atlanta,… https://www.instagram.com/p/Bgb0kgaAykZ/ "
975079250989666304,1,if theres anyone else on my level of style its @lakeithlakeith in Atlanta
975079172392468481,2,"Eagles. Committee. Patriots. Committee. 
Vikings. Committee. 
Chiefs. 3rd rounder. 
Saints. Kamara 3rd rounder. Ingram late 1. 
Pissburgh. Bell 2nd round
Atlanta. freeman 3rd round Coleman 3 Rd"
975079127358164992,2,"Can you recommend anyone for this #job? Environmental Compliance Specialist, Mid - http://bit.ly/2F5kFN5  #BoozAllen #Engineering #Atlanta, GA #Veterans #Hiring #CareerArc"
975079094764425217,2,Ima see if I can get casting on Love and Hip Hop Atlanta 
975079079186653184,2,"Join the Deloitte team! See Deloitte's latest #job opening here: http://bit.ly/2ov5qFB  #WebDesign #Atlanta, GA #Hiring #CareerArc"
975079008764289024,1,Lmfaoo Im just now watching the first episode of #Atlanta season 2...Katt Williams really Usain Bolt speed.
975078934407561216,2,"Big half gallon #Patron #Resposado #Byob #atlanta #TutnupReal @ Atlanta, Georgia https://www.instagram.com/p/Bgb0a0lBDjC/ "
975078934143418370,2,"Back in the 90s, @oreillymedia used to run a VI vs Emacs paintball battle at the Atlanta Linux Showcase, and there were always 2x the number of signups for the Vi team as for Emacs."
975078911754362881,2,"a gun's only purpose is to kill. 

An AR-15s only purpose is to kill humans. That's what it was designed to do. 

And millions die in car crashes every year, AND WE ARE TRYING TO MAKE CARS SAFER."
975078901310468096,2,Missing my first St. Patty parade in Atlanta in over 40 years . Right hernia fixed on Thursday . Happy St. Patty to You !!!
975078887481925637,2,"@kehindewiley #kehindewiley at #highmuseum @highmuseumofart @ High Museum of Art, Atlanta https://www.instagram.com/p/Bgb0ZO1heUv/ "
975078848231608320,2,It worked on Sunday so why not come back with the same formation. Match prediction Atlanta… https://www.instagram.com/p/Bgb0YKOnxCb/ 
975078828438642692,2,I need him in Atlanta. Like last week.
975078820142297088,2,Atlanta baby
975078797438529536,2,"#ATL I'm headed your way next week! Email me or DM to book a shoot! 

Here are all the shoots/packages I offer: http://abigailekuephotography.com/book-a-shoot  
#makeportraits #Atlanta"
975078770691407872,2,PHOTOS: Villain Arts Atlanta Tattoo Convention http://on.11alive.com/2FJXBHH pic.twitter.com/eETGfgxZ4G
975078745810681856,2,"Want to work in #Atlanta, GA? View our latest opening: http://bit.ly/2FuC54N  #bizdev #Job #Jobs #Hiring #CareerArc"
975078720573603840,0,"Ooh grilled cheese 
Should I watch Atlanta?"
975078660301643776,2,It’s so damn hot in Atlanta omg 
975078610003464192,2,Traffic lights out at 14th and Crescent @CITYOFATLANTA @Atlanta_Police @ColonySquareATL please send a officer to help direct traffic  cuz ppl can’t drive pic.twitter.com/SrKgMUFuyg
975078591749853186,2,"#judypfaff at #highmuseum @highmuseumofart @ High Museum of Art, Atlanta https://www.instagram.com/p/Bgb0Q7ehBN2/ "
975078524192247808,0,We made grilled cheese and I’m watching her finish Shadow of the Colossus before we get through the last few eps of Atlanta. 
975078496245608450,2,"I march in the DragonCon Parade w/ a group in Atlanta called Box Heroes. It's artsy-boxy superhero costumes, but I'm designing a scaled down version of one of Chris Perkins to wear at PaxUn. pic.twitter.com/j3mrv9CgJp"
975078467778875394,2,"DONALD GLOVER BUYS GIRL SCOUT COOKIES, TALKS ‘ATLANTA’ & UPBRINGING ON ‘LATE SHOW’ https://youtu.be/itE8Cd85-QM?2OOZZ …"
975078449613299713,0,Catching up on this week's Atlanta pic.twitter.com/9jJOM2X0uK
975078348434169856,2,Just played: SCAD Atlanta Radio - Hey Guess What?
975078346722865152,2,Just played: SCAD Atlanta Radio - Classic Staff Pick
975078306533072896,2,Atlanta for the whole summer & I can’t wait !  I’m so ready to get up outta iowa for awhile and actually enjoy my summer for once 
975078278653534208,2,Punta Cana Bound  @ Hartsfield-Jackson Atlanta International Airport https://www.instagram.com/p/Bgb0Ekfl4DQ/ 
975078235263459328,2,"If you looking for me, I’m in east Atlanta he only thirteen but he got that hammaa."
975078215332089856,2,Our crew had a great time volunteering @PowerMyLearning to distribute dozens of computers to kids and their families. Our work at Launch revolves around innovation and we’re lucky to help empower our community with technology. #agencylife #startuplife #Atlanta pic.twitter.com/NOtqZOHRPx
975078169047977989,2,@PRHSspanish y yo en Atlanta for #SCOLT18 GREAT JOB @_SCOLT_ on an awesome conference!pic.twitter.com/ELta1cUAJF
975078146000244736,2,"Where else would someone be excited about hissing cockroaches? #NSTA2018 @ Atlanta, Georgia https://www.instagram.com/p/Bgb0D4tDm68/ "
975078137397641222,2,Look at my soul I hope you don’t see a bad man  @ East Atlanta https://www.instagram.com/p/Bgb0DdfAhRA/ 
975078113712443392,2,"On Atlanta highway by all the car dealerships , i even talked him down a few dollars too"
975078090970992642,2,Come to Atlanta. It’ll be fun.
975078068112035840,2," YASSS It's time for a great show LOVE:Uber Atlanta
https://www.liveme.com/share/index_live.php?title=Uber+Atlanta&pic=&url=http%3A%2F%2Fwww.liveme.com%2Fmedia%2Fliveshort%2Fdist%2F%3Fvideoid%3D15213115915828782147%26area%3DA_US%26countryCode%3DUS%26topDown%3D1%26s%3D875392613820661760%26shareto%3DTwitter …pic.twitter.com/h0AJm7oQTX"
975078055227154432,2," Ticket Night #MLS
 Salt Lake - NYRB O2,5 buts + Atlanta - Vancouver BTTS @ 2.37

Mise : 1,5% 

#TeamParieur #ParionsSport"
975077976483254272,2,Awesome -> The city’s purchase of the Southside Trail land is a huge deal for the Atlanta BeltLine http://www.atlantamagazine.com/news-culture-articles/citys-purchase-southside-trail-land-huge-deal-atlanta-beltline …
975077931889422336,2, yall wildin #Atlanta https://www.instagram.com/p/Bgbz9WsF4MC/ 
975077801073299456,2,"Education Event: HOW TALK THERAPY CAN BENEFIT TRANSGENDER INDIVIDUALS

Guest Speaker: 
ANNA LISA DERENTHAL, LPC, NCC 
WHEN:
Tuesday, April 3, 2017 
7 - 8:30 PM 
WHERE:
Congregation B’nai Torah 
700 Mount Vernon Highway
Atlanta, GA 30328 * Parking on the … http://ift.tt/2tVDIaT pic.twitter.com/LLCjCrp1PO"
975077796878921728,2,Define cool winter day in Atlanta?  67°? https://twitter.com/dontworryboutb/status/975077226579447808 …
975077698421665792,2,"Retweeted Atlanta Black Star (@ATLBlackStar):

Black Restaurateur Left with Thousands In Damages After Racist,... https://fb.me/6kBEv3hqX "
975077694235914240,2,"Just had a winner for the Atlanta United VLOG ticket challenge we posted last night! 

To win, you had to find us & repeat back a phrase!

Follow our vlogs! More challenges for tickets on Monday-> http://www.PKandDK.com 
#pkinthemorning"
975077650082476032,2,Atlanta season 2 Robbin: How many episodes are in the new series? | TV & Radio | Showbiz & TV - http://bit.ly/2FZ3wrs 
975077640527728640,2,Atlanta Georgia Wedding Photographer &raquo https://goo.gl/fb/t1NW6r 
975077603794128898,2,Milwaukee Bucks vs. Atlanta Hawks Preview: A St. Patricks Day Showdown https://www.brewhoop.com/2018/3/17/17133716/milwaukee-bucks-vs-atlanta-hawks-preview-a-st-patricks-day-showdown …
975077543085830144,2,"The Atlanta Writers Club, the NRA & me. @Urbach4G @marcalanurbach #BELIEVE #GOODhttps://www.pscp.tv/w/bX1W0jFETEtCeWxiekFYUUp8MUJSSmpyam1OQm9Kd5zPuUno3NEBcmLoeawddsE2z8CpbLTVj5vYiakf8HoQ …"
975077533329842176,2,"Come get your Green Shots!!! 
Jr Cricket Northlake 
4805 Briarcliff Road Atlanta GA 30345
Green Everything!! pic.twitter.com/IbguT9p3p5"
975077490984185856,2,Atlanta Bound 
975077278433595392,2,"Miami, Atlanta, Texas.. anymore trips I need to book. "
975077250579292160,2,"First time in Atlanta this week. I pulled this off with less than 24 hour notice. I do this shit. Dallas next, followed by LA, and Vegas. pic.twitter.com/b0o53HSLvp"
975077208632053766,2,Lake worth is such a lively place to be in. There should be a movie based on the weird things that happen here like Glover did with Atlanta
975077200880947200,1,Y'all ATLANTA is a funny ass show 
975077167896911872,2,"Baring my pasty legs in a dinosaur dress. Atlanta, I could get used to your beautiful weather! It is 44°F back home. #NSTA18pic.twitter.com/zpclRzCEhq"
975077129355481089,2,"see you there cause that's what I said  I went to Atlanta, Big week, and okee and I'm shot"
975077093867425793,2,Milwaukee Bucks Game Preview: March 17 vs Atlanta Hawks https://behindthebuckpass.com/2018/03/17/milwaukee-bucks-game-preview-march-17-vs-atlanta-hawks/ …pic.twitter.com/s2nC8Rs4dj
975077092281999360,2,#Success #Stemfest 2017 at the #AndrewandWalterYoung #YMCA in #Atlanta #georgia with Alex a 26 year old pilotpic.twitter.com/w0HYtxpOwZ
975077034421604353,2,Real Atlanta niggas go to folks house and use they sweatshirt as a blanket  https://twitter.com/justjamiie/status/974826258008715264 …
975077030357291008,2,"@NickCanizales Nick, Jon Nelson from OSG Sports in Atlanta. Had a quick question for you. What are you up to around lunchtime Monday? Wanted to tape an interview with you for our CFB podcast about the recent stuff at Baylor. Would love to have you!"
975076948102860800,2,"Now playing on Apache Ent Radio on Tunein app Migos Ft. Young Thug, Rich Homie Quan & Jermaine Dupri - New Atlanta"
975076898756878336,2,#Success #Stemfest 2017 at the #AndrewandWalterYoung #YMCA in #Atlanta #georgiapic.twitter.com/oo3eDymAUQ
975076870222962689,2,Matchday in Atlanta!!!! Let’s go @ATLUTD 
975076853823234048,2,"Hyped for the Atl game tonight!!!
#Atlanta #ATLUTD"
975076847322058754,2,"<Awesome Stone Mountain Homes for Sale for $156,000 or Trade>
Move Up to Any Home and We'll Buy Yours*

For current pricing or private viewing, call 470-326-0900. 
*Conditions Apply. Call for details.

#forsale #fortrade #gahomes #georgiahomes #atlanta #atlantahomes #realestatepic.twitter.com/sN5bgbN0XP"
975076828221145088,2,- have a great time and come to Atlanta!
975076823112568833,2,Mercedes-Benz is revving its investment in Atlanta with new plans to open an innovation lab in the city. http://bit.ly/2HGkisy 
975076810328338432,2,"One reason I'm happy to be living in Atlanta again: location/proximity to friends. In the past week I've seen two college roommates, 3 other college friends, a high school friend, former student and family."
975076807648169992,2,Enjoy Atlanta this weekend with a refreshing visit to #WorldofCocaCola! Plan your visit: http://CokeURL.com/wocc  #FanPhoto: kodismithhh (via Instagram)pic.twitter.com/CyfYwcDy3p
975076773858770944,2,Anyone from Atlanta? Check out the very first NEO Blockchain Meetup in Atlanta. Be a part of history and win some great prizes if you attend.  https://www.meetup.com/NEO-Blockchain-Atlanta-Meetup/events/248459762/ … #Meetup #Atlanta via @Meetup
975076769823887361,2,#Success #Stemfest 2017 at the #AndrewandWalterYoung #YMCA in #Atlanta #georgiapic.twitter.com/4Q2W15rOxH
975076748030300162,2,"Idiot! Not a joke.

Atlanta Journal Constitution: Roswell student disciplined for ‘whites only’ water fountain sign. https://www.ajc.com/news/local-education/roswell-student-disciplined-for-racial-water-fountain-signs/IKH6VIkaJoOj9jq2PmNDLK/ …"
975076709744762887,2,#SaturdayFunday today meet me vlive.atlanta We about to turn Up i got Special Guests #Pregame @… https://www.instagram.com/p/BgbzZ3oAskt/ 
975076619701444608,2,#Success #Stemfest 2017 at the #AndrewandWalterYoung #YMCA in #Atlanta #georgiapic.twitter.com/hcc4JoBsUj
975076534250852352,2,"i wish i was still in atlanta :,(
but i hope you have fun!!"
975076531356696576,2,"Great article on Atlanta movie theater legend George Lefont. He just retired after selling his last theater, Lefont Sandy Springs:  http://www.atlantamagazine.com/news-culture-articles/george-lefont-atlantas-king-cinema-takes-bow/ …pic.twitter.com/tGG8CL2RwK"
975076504710406144,2,"Big cast changes for season 7 of ‘Love & Hip Hop Atlanta’: Scrappy, Tammy, Joseline out http://radiotvtalk.blog.ajc.com/2018/03/16/big-cast-changes-for-season-7-of-love-hip-hop-atlanta-scrappy-tammy-joseline-out/ …"
975076486246993922,2,Donk Game in Miami is this best period shit influenced others around the South from Atlanta to Memphis .
975076435575607299,2,"20% to make change of the 100? #AtlantaFX #Atlanta ""pity dance""

Vick really out here racing? "
975076407670988800,2,"Atlanta Falcons Football Party Mylar 17pc Balloon Pack, Red Black White - http://tinyurl.com/y6vdml4m pic.twitter.com/OP8PN3sY03"
975076372879159296,2,Bitch born and raised in Atlanta fuck you mean
975076364020862976,2,"Repost from @claredongrey
Beat the buff 
#vegan #vans #atlanta #stickers @ Govinda's Cafe https://www.instagram.com/p/BgbzM6CDTPQ/ "
975076359377702914,2,lol deadass I had one nigga really try to fly out to Atlanta like if you don’t take yo grownnnnn ass somewhere 
975076349042970629,2,Miami overrated to me.. I have way more fun in Atlanta and spend less money
975076323684122624,2,"@taylornation13 146 days, 4 hours and 33 minutes till the #ReputationStadiumTour kicks off in Atlanta!! But honestly baby who’s counting counting? Night one I’ll be in section C, Row 9, Seats 14-17 AND night two I’ll be in Section 323, Row 2, seats 15-16!! pic.twitter.com/jSdDv7G5Oj"
975076314532196352,2,"Best feeling being back in Atlanta, been hanging out with Wolfgang all day! & I don’t have to be at the venue till 7pm so I get more time with ma babypoop!!! "
975076305459994624,1,i can’t watch atlanta anymore i just be feeling so bad for ern every episode hahaha
975076230470012929,2,"SEE YOU IN ATLANTA @taylornation13 
#reputationStadiumTourpic.twitter.com/ge16vdWCsJ"
975076220298698752,2,"Want to work in #Atlanta, Georgia? View our latest opening: http://bit.ly/1LHooOX  #Marketing #Job #Jobs #Hiring #CareerArc"
975076157627490305,1,the newest episode of Atlanta lmaoooo
975076094725578752,2,"Window tinting advice via /r/Atlanta http://ift.tt/2HHCYZ2 

How strict is APD on window tinting? Has anyone ever gotten pulled over for their window tint alone? I want to get my windows tinted but I don’t want to try and push the limits if APD hands out a lot of tickets for i…"
975076093253349376,2,"Tonight @ 7:30pm watch with us as Atlanta United FC  takes on the Whitecaps of Vancouver, live from Mercedes-Benz Stadium. pic.twitter.com/rBa5dy3ok5"
975076081840648192,2,#Atlanta Come see me perform live this Thursday @unioneav tickets $15 at the door  #rnbnotrappic.twitter.com/NIaTLFM1PQ
975076073326108672,2,Milwaukee Bucks vs. Atlanta Hawks Preview: A St. Patricks Day Showdown - Brew Hoop http://dlvr.it/QLPlsC  #TruetoAtlantapic.twitter.com/xym9dT2mNj
975075988878086146,2,#NP The Atlanta Cafe Band @atlantacafeband - Baby Said she's Call on @WNDYRadio365
975075988563521536,2,"Atlanta Falcons || ""The HUNT"" || Cinematic Trailer https://youtu.be/xQTbyCI1WEM  via @YouTube @JLawrence1294 new video gave me chills #Atlanta #Falcons #riseup #nfl #football"
975075926848438272,2,"@taylornation13  see you in Atlanta for #reputationStadiumTour !!!

I’ll be the crazy one singing and dancing the night away  and most def at the taylor nation booth pic.twitter.com/aQWxMkNglW"
975075921756606464,2,"The @villain_arts Atlanta Convention is neat! Come hang out, and check out this 10g Daith I did… https://www.instagram.com/p/BgbzDIEApoQ/ "
975075882296541184,2,The #LuckOfTheIrish is going to be with 2 lucky #music fans as @ParlorSocial with @RickeyPageot & @dessydilauro will be giving away a pair of #tickets to their #Atlanta #Georgia show at Soul Village on Sat. April 14th. Stay tuned for details! #SpeakEasySaturday #StPatricksDaypic.twitter.com/mp0fokATFK
975075789405347840,2,Me in Atlanta everyday https://twitter.com/such_A_frknlady/status/975075551282171912 …
975075744891236352,2,Atlanta  https://twitter.com/bhadda/status/974480858374639616 …
975075677090312193,0,Finally got to watching Atlanta season 2  pic.twitter.com/UWqMhRAlGt
975075595485941761,2,@spiceofficial is burning up the fashion streets don’t miss her debut on Love and Hip Hop Atlanta on Monday #ENEWSCHATpic.twitter.com/VwG6EgX9CK
975075579262390273,2,"Located in the iconic Dailey's building in downtown Atlanta, Red Phone Booth is a prohibition experience... https://fb.me/3Q0QaGnKy "
975075562640363526,2,@AtlantaInno shares their guide to the Atlanta #VentureCapital and #AngelInvesting ecosystem. Informative read! Find their #fundingindex here: http://bit.ly/2GAJbH0 pic.twitter.com/EWlOucFmCV
